"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.46625,-0.55837,0.68617,60.098,12.771,-14.106
0.52486,-0.78668,0.32505,59.572,12.039,-14.621
0.49724,-0.8623,0.095826,58.882,11.522,-15.136
0.43494,-0.84336,0.31554,60.332,12.252,-15.148
0.35586,-0.9271,0.11769,59.842,11.91,-15.909
0.41461,-0.90983,0.017463,58.734,11.419,-16.384
0.36954,-0.91212,0.17742,60.334,12.1,-15.689
0.35823,-0.92941,0.088733,60.282,12.007,-16.26
0.33105,-0.94203,0.054668,60.205,11.964,-16.808
0.36178,-0.92965,0.069769,59.403,11.663,-17.192
0.42138,-0.89203,0.16344,60.755,12.246,-16.07
0.36265,-0.9307,0.047697,60.872,12.135,-17.438
0.35009,-0.93349,0.077673,60.065,11.856,-17.956
0.40225,-0.90434,0.14267,59.224,11.452,-18.405
0.44247,-0.89673,0.0096977,60.788,12.077,-18.668
-0.76044,0.56413,-0.32169,52.777,12.213,-18.546
0.43574,-0.89603,0.085238,59.974,11.662,-19.155
0.53878,-0.84241,-0.0081705,60.667,12.016,-19.865
-0.88957,0.45497,0.040858,53.01,12.145,-19.534
0.55069,-0.82715,0.11211,59.919,11.558,-20.359
0.63511,-0.77079,0.050164,60.528,11.921,-20.96
-0.847,0.29216,0.44411,52.811,12.483,-20.526
0.70015,-0.70991,0.076282,60.476,11.829,-21.463
-0.76967,0.19199,0.60889,52.244,12.524,-21.376
0.66282,-0.6626,0.34877,60.506,11.753,-22.002
0.70199,-0.70069,0.12741,60.812,12.125,-21.69
0.82842,-0.48694,0.27678,61.248,12.489,-22.597
-0.78349,0.16114,0.60015,51.675,12.572,-22.025
-0.79065,0.15518,0.59228,51.4,11.868,-22.231
-0.82359,0.20607,0.52842,51.206,12.523,-22.688
0.88132,-0.33033,0.33787,61.54,12.548,-23.219
-0.84075,0.26503,0.47213,50.782,12.389,-23.311
-0.81162,0.26656,0.51983,50.498,11.717,-23.437
-0.86291,0.35759,0.35708,50.417,12.309,-24.026
0.95563,-0.11912,0.2694,61.788,12.669,-23.826
0.97712,0.19038,0.094789,62.009,12.652,-24.814
-0.25551,0.53038,-0.80834,56.266,12.041,-23.533
0.035624,0.47693,-0.87822,55.987,11.994,-23.513
-0.03713,0.4794,-0.87681,56.273,12.423,-23.326
0.46008,0.21158,-0.8623,55.495,12.494,-23.557
-0.34144,0.60264,-0.72128,56.755,12.278,-23.575
0.66337,0.0035555,-0.74828,54.716,12.352,-24.089
-0.83265,0.39554,0.38762,50.08,11.758,-24.273
-0.84281,0.44849,0.29755,50.032,12.064,-24.739
0.93575,0.3199,-0.14844,62.062,12.492,-25.742
-0.72242,0.5385,-0.43374,57.972,12.081,-24.878
-0.73228,0.53661,-0.4193,58.172,12.037,-25.311
-0.69987,0.53083,-0.47791,58.09,12.421,-24.697
-0.53236,0.59608,-0.60106,57.343,12.384,-23.886
-0.73168,0.53191,-0.42628,58.755,12.637,-25.57
0.84761,-0.22523,-0.48044,53.954,12.249,-24.963
0.88633,-0.14051,-0.44123,53.728,11.676,-25.186
0.91099,-0.27482,-0.30753,53.603,11.889,-25.669
-0.84349,0.50452,0.18436,50.04,12.478,-25.593
0.71638,0.54671,-0.43349,61.797,12.353,-26.759
-0.6973,0.52328,-0.48985,59.098,12.543,-26.247
0.88514,-0.42351,-0.19278,53.475,12.229,-26.611
-0.84347,0.50749,0.17611,49.501,11.788,-26.063
-0.83513,0.52958,0.14867,49.87,12.494,-26.584
0.62668,0.65606,-0.42054,61.784,11.807,-27.468
-0.64093,0.52217,-0.56263,59.307,12.149,-26.959
-0.45953,0.60584,-0.64945,59.65,11.932,-27.482
-0.55136,0.59946,-0.58022,59.528,12.553,-26.769
-0.32321,0.64138,-0.69582,59.972,12.42,-27.248
0.86199,-0.48701,-0.14069,53.308,12.289,-27.654
-0.83833,0.52052,0.16206,49.375,11.825,-26.932
-0.82064,0.51565,0.24628,49.702,12.536,-27.565
0.54753,0.69877,-0.46036,61.788,11.584,-27.899
0.27443,0.75711,-0.59286,61.264,11.972,-27.669
0.054058,0.71859,-0.69332,60.975,11.714,-28.091
-0.26184,0.68611,-0.67874,60.184,11.894,-27.783
-0.085742,0.70042,-0.70856,60.455,12.169,-27.562
0.0036611,0.76168,-0.64795,60.796,11.859,-27.92
0.86774,-0.46304,-0.18061,52.906,11.683,-28.138
0.83366,-0.53468,-0.13828,53.293,12.473,-28.631
-0.80559,0.5235,0.27744,49.221,11.843,-27.737
-0.74716,0.49394,0.44472,49.213,12.456,-28.587
0.83917,-0.51357,-0.17898,52.857,11.938,-29.107
0.81616,-0.5379,-0.21104,53.295,12.725,-29.506
-0.72909,0.47359,0.4941,48.697,11.92,-28.796
-0.69808,0.49999,0.51254,48.367,11.526,-28.931
-0.63999,0.42496,0.64017,48.503,12.335,-29.393
0.82049,-0.50408,-0.26963,52.808,12.242,-30.142
0.8072,-0.47632,-0.34865,53.375,13.252,-30.255
-0.55435,0.32627,0.76567,47.723,12.322,-30.054
-0.51991,0.37995,0.76508,47.186,11.636,-30.138
-0.4689,0.26361,0.843,46.991,12.426,-30.527
0.76758,-0.48863,-0.4148,52.45,12.137,-30.874
0.76233,-0.41888,-0.49335,52.875,12.979,-31.062
-0.42751,0.26861,0.86318,46.194,12.391,-30.958
-0.3951,0.29348,0.8705,45.239,12.406,-31.374
-0.37268,0.3527,0.85832,44.66,11.934,-31.441
-0.36276,0.3575,0.86058,44.315,12.377,-31.776
0.71587,0.32244,0.61932,39.141,12.514,-30.727
0.62999,0.41376,0.65721,39.566,12.814,-31.396
0.70242,-0.43134,-0.56618,52.358,12.408,-31.262
0.60184,-0.35652,-0.71462,51.657,12.22,-31.839
0.62096,-0.36845,-0.69184,52.2,12.854,-31.708
-0.2276,0.4738,0.85071,43.225,12.468,-32.222
0.04444,0.53331,0.84475,42.044,12.225,-32.189
0.27202,0.50241,0.82073,41.099,12.258,-32.02
0.47143,0.4409,0.76378,40.331,12.417,-31.763
0.49604,-0.2999,-0.81486,51.344,12.771,-32.302
0.44345,-0.29357,-0.84686,50.812,12.182,-32.382
0.32545,-0.27328,-0.90521,49.902,12.225,-32.795
0.37031,-0.25211,-0.89404,50.459,12.76,-32.73
0.32708,-0.24042,-0.9139,49.582,12.777,-33.068
0.35564,-0.26375,-0.89663,48.717,12.653,-33.347
0.43369,-0.30186,-0.849,47.82,12.657,-33.741
0.57632,-0.39067,-0.7178,46.546,12.25,-34.351
0.54,-0.3114,-0.78194,47.056,12.792,-34.271
0.66271,-0.30463,-0.68412,46.405,12.784,-34.779
0.85004,-0.31301,-0.42362,45.601,12.132,-35.418
0.79401,-0.2849,-0.53701,45.905,12.701,-35.343
0.93348,-0.23261,-0.27296,45.537,12.586,-35.928
0.98812,-0.1507,0.030294,45.445,12.32,-36.505
0.9788,-0.048298,0.19905,45.539,12.533,-37.24
-0.47326,-0.66147,-0.5818,32.55,11.732,-37.365
0.77298,0.60188,0.20059,63.596,11.407,-38.469
0.52284,0.58899,0.61621,62.859,12.07,-38.339
0.35679,0.46599,0.80966,62.403,12.185,-38.175
0.64878,0.59542,0.47387,63.154,11.911,-38.48
0.23678,0.217,0.94702,61.613,12.415,-38.011
0.17695,0.0073549,0.98419,60.708,12.543,-37.856
0.093461,-0.036606,0.99495,59.736,12.566,-37.69
-0.059308,0.064049,0.99618,58.732,12.513,-37.641
-0.20443,0.19735,0.95878,57.775,12.398,-37.758
-0.29021,0.3328,0.89723,56.838,12.367,-38.025
-0.30211,0.37775,0.87523,55.965,12.065,-38.164
-0.28845,0.39412,0.87262,54.853,11.927,-38.522
-0.31041,0.43569,0.84488,55.464,12.426,-38.553
0.81529,0.10263,0.56989,45.84,11.95,-38.102
0.85631,0.023957,0.5159,45.83,12.612,-38.089
-0.44083,-0.67337,-0.5935,33.911,11.592,-38.189
-0.4321,-0.68767,-0.58343,32.915,12.073,-37.999
-0.44911,-0.67282,-0.58789,33.323,11.903,-38.09
-0.44087,-0.70008,-0.56171,33.71,12.001,-38.529
0.84064,0.5399,0.042811,63.321,11.961,-38.913
-0.27427,0.44829,0.85077,54.63,12.468,-38.871
-0.19709,0.43193,0.88011,53.68,12.138,-38.951
-0.16113,0.41472,0.89557,52.814,12.011,-39.071
-0.11941,0.39056,0.9128,52.089,12.006,-39.205
-0.046013,0.30857,0.95009,51.071,12.307,-39.404
-0.020007,0.29865,0.95415,50.442,12.193,-39.384
-0.056267,0.3302,0.94223,51.732,12.605,-39.454
-0.00091153,0.28002,0.95999,49.485,12.134,-39.376
0.05443,0.27012,0.96129,48.518,12.112,-39.352
0.17384,0.27256,0.9463,47.848,12.074,-39.29
0.41131,0.14846,0.89933,47.066,12.882,-39.251
0.63906,0.11374,0.7607,46.454,12.788,-38.802
0.1735,0.15973,0.97179,47.879,12.837,-39.455
-0.42412,-0.70164,-0.57256,34.997,11.613,-39.046
-0.44372,-0.69526,-0.56545,34.296,11.86,-38.803
-0.42673,-0.71639,-0.55198,34.713,12.01,-39.327
0.84045,0.40235,-0.36298,63.121,11.972,-39.508
-0.0011009,0.25569,0.96676,50.932,12.872,-39.553
0.0053476,0.22328,0.97474,50.041,12.909,-39.561
0.040594,0.19261,0.98044,49.038,12.895,-39.559
-0.49951,-0.67639,-0.54128,37.039,11.246,-40.122
-0.44682,-0.7201,-0.53086,36.578,11.669,-40.288
-0.5618,-0.66648,-0.49009,37.324,11.531,-40.807
-0.41154,-0.7238,-0.55384,36.1,11.691,-39.946
-0.42389,-0.72169,-0.54725,35.339,11.931,-39.699
-0.41124,-0.68815,-0.59778,35.711,12.165,-40.305
0.78196,0.29797,-0.54749,62.682,12.134,-40.179
0.7031,0.16509,-0.69166,62.275,12.044,-40.698
-0.65783,-0.62195,-0.42478,37.826,11.378,-41.2
-0.64546,-0.63497,-0.42449,37.635,11.728,-41.527
-0.47525,-0.67937,-0.5591,36.736,11.966,-40.836
-0.51156,-0.72103,-0.46736,37.088,11.859,-40.964
-0.58233,-0.64627,-0.49318,37.129,11.985,-41.29
0.70812,0.16756,-0.68592,61.749,12.437,-41.127
0.43502,-0.27923,-0.85603,60.876,12.163,-41.919
0.61856,-0.072701,-0.78237,61.166,12.197,-41.757
0.67149,0.083325,-0.73632,61.117,12.55,-41.773
0.18188,-0.5246,-0.83169,60.18,12.08,-42.124
-0.011666,-0.67751,-0.73542,59.32,12.065,-42.115
-0.020157,-0.72683,-0.68652,58.341,12.066,-42.053
0.020168,-0.72383,-0.68968,57.273,12.022,-41.993
0.097085,-0.70618,-0.70134,56.165,11.927,-41.953
0.19973,-0.68811,-0.69757,55.041,11.721,-42.02
-0.73461,-0.53456,-0.41784,36.857,14.155,-42.994
-0.7993,-0.54783,-0.24698,37.883,11.736,-42.04
0.52685,-0.18225,-0.83019,60.365,12.755,-42.32
0.22716,-0.58153,-0.78117,59.658,12.596,-42.566
0.058026,-0.73786,-0.67245,58.815,12.58,-42.663
0.021709,-0.7933,-0.60845,57.817,12.565,-42.673
0.052657,-0.80711,-0.58806,56.734,12.513,-42.627
0.13816,-0.79036,-0.59686,55.643,12.385,-42.623
0.22047,-0.75992,-0.61149,54.587,12.206,-42.697
0.27805,-0.74702,-0.60386,53.806,12.077,-42.862
0.29342,-0.71394,-0.63577,53.255,11.765,-42.77
0.27285,-0.73159,-0.62476,52.579,11.711,-43.009
0.27463,-0.78316,-0.55788,53.276,12.247,-43.377
-0.8611,-0.5019,-0.081291,37.898,11.826,-42.418
0.26486,-0.77064,-0.57963,52.394,12.13,-43.646
0.22492,-0.7531,-0.61827,51.717,12.058,-43.849
0.23514,-0.72806,-0.64392,51.181,11.8,-43.736
0.20746,-0.67727,-0.70588,50.533,11.746,-43.898
0.14326,-0.70325,-0.69636,51.219,12.299,-44.259
0.094701,-0.56878,-0.81702,50.287,12.26,-44.373
0.097742,-0.40332,-0.90982,49.398,12.218,-44.459
0.15895,-0.27225,-0.94901,48.697,12.223,-44.541
0.29584,-0.2993,-0.90714,48.182,11.865,-44.558
0.20549,-0.068657,-0.97625,48.079,12.594,-44.697
0.43637,0.04313,-0.89873,47.121,12.559,-45.022
0.63298,0.10459,-0.76707,46.366,12.545,-45.499
0.82625,0.14013,-0.54559,45.854,12.46,-46.035
0.9437,0.12232,-0.30735,45.578,12.449,-46.647
0.99416,0.073366,-0.07909,45.416,12.521,-47.48
-0.84903,-0.18477,0.49499,37.669,12.61,-47.568
-0.89405,-0.048522,0.44532,37.768,11.614,-47.592
-0.96461,-0.12929,0.22982,37.909,12.607,-46.943
-0.76656,-0.058438,0.6395,37.352,11.644,-48.178
-0.76999,-0.18174,0.61163,37.139,12.709,-48.243
0.54972,0.54489,0.63317,24.201,12.735,-47.411
0.63502,0.56645,0.52524,23.678,12.526,-46.605
0.54596,0.62623,0.55657,24.206,12.249,-46.907
-0.86351,0.12469,-0.48868,21.073,12.676,-47.304
0.99094,0.026982,0.13156,45.448,12.558,-48.518
-0.70117,-0.11514,0.70364,36.53,12.612,-48.967
0.32995,0.50099,0.80009,26.05,12.479,-48.356
0.3566,0.69006,0.6298,25.75,11.86,-47.565
0.36299,0.65674,0.66101,26.57,11.791,-47.936
0.43082,0.62043,0.65534,25.048,12.295,-47.607
-0.8758,0.0085321,-0.48259,21.386,12.212,-47.941
-0.89235,-0.064521,-0.4467,21.769,12.542,-48.751
0.93934,-0.083446,0.33269,45.715,12.676,-49.683
-0.56016,-0.10072,0.82224,35.886,12.594,-49.518
-0.43647,-0.098798,0.89428,35.138,12.563,-49.935
0.62715,0.31446,0.7126,29.453,12.164,-49.87
0.48419,0.28183,0.82833,28.07,12.089,-48.99
0.33909,0.3072,0.88918,30.166,12.694,-51.091
0.51983,0.5885,0.61923,27.694,11.208,-48.097
0.33217,0.38279,0.86206,27.185,12.328,-48.692
-0.86115,-0.1308,-0.49124,22.138,12.8,-49.472
0.89079,-0.19206,0.41184,45.821,12.32,-50.125
-0.27696,-0.080416,0.95751,34.335,12.532,-50.281
-0.098363,-0.051368,0.99382,33.309,12.552,-50.436
-0.14905,-0.00019654,0.98883,32.105,12.419,-50.502
-0.15181,0.15098,0.97681,30.937,12.3,-50.882
-0.4588,0.15206,-0.87543,28.544,12.151,-49.898
-0.0076706,-0.22243,-0.97492,27.98,12.078,-49.777
-0.062569,-0.06563,-0.99588,28.843,12.687,-50.04
0.14649,-0.21344,-0.96591,27.395,11.689,-49.798
0.12071,-0.23349,-0.96484,27.283,12.483,-49.994
-0.79921,-0.17404,-0.57531,22.442,12.364,-49.845
-0.82761,-0.16579,-0.53627,22.372,13.032,-49.935
0.87093,-0.22396,0.43741,46.093,12.585,-50.544
0.80843,-0.38581,0.44452,46.642,12.563,-51.613
-0.28033,-0.75541,-0.59226,39.676,12.185,-50.904
0.09426,-0.7402,-0.66575,38.932,12.098,-50.666
0.31753,-0.67904,-0.66187,38.48,11.913,-50.642
-0.025252,-0.7964,-0.60425,39.035,12.619,-51.302
0.44126,-0.61475,-0.65373,38.202,11.705,-50.599
0.3974,-0.66651,-0.63074,38.124,12.194,-51.13
-0.44761,0.059056,-0.89227,29.212,12.533,-49.993
0.26638,-0.18159,-0.94661,26.208,12.476,-50.183
0.32749,-0.1463,-0.93346,25.405,12.584,-50.515
0.25061,-0.17082,-0.9529,24.95,12.001,-50.578
0.2462,-0.16433,-0.95519,24.687,12.673,-50.74
-0.49268,-0.26248,-0.82968,23.084,12.413,-50.505
-0.72061,-0.21344,-0.65967,22.688,12.822,-50.297
-0.52655,-0.25981,-0.80947,23.001,13.075,-50.664
0.7478,-0.4609,0.47788,46.899,12.414,-52.251
-0.58379,-0.70429,-0.40392,40.641,12.285,-51.99
-0.39792,-0.77104,-0.49714,39.937,12.542,-51.604
-0.50021,-0.78239,-0.37101,40.14,12.968,-52.569
0.62654,-0.50336,-0.59505,37.478,11.886,-51.378
0.60715,-0.51803,-0.60251,37.17,12.444,-52.187
-0.84124,-0.24306,-0.48295,30.698,12.693,-51.599
-0.72488,-0.19198,-0.66158,29.753,12.817,-51.116
-0.99184,-0.12421,-0.028742,30.862,12.751,-52.324
-0.023484,-0.2332,-0.97215,23.994,12.67,-50.912
-0.3299,-0.26755,-0.90531,23.411,12.843,-50.769
0.75071,-0.49045,0.4426,46.995,11.923,-52.938
0.67969,-0.53136,0.50565,47.349,12.484,-52.79
0.63995,-0.54708,0.53959,47.834,12.286,-53.705
-0.68251,-0.68385,-0.25794,40.977,12.402,-52.825
-0.76151,-0.63476,-0.13107,41.205,12.4,-53.863
0.79701,-0.2589,-0.54567,36.459,11.859,-52.634
0.70363,-0.28228,-0.65209,36.294,12.363,-53.172
-0.983,-0.11802,0.14063,30.952,12.031,-52.618
-0.96379,-0.087996,0.25173,30.758,12.699,-53.084
0.56912,-0.50912,0.64568,48.276,12.267,-54.181
-0.81819,-0.57203,-0.05785,41.351,12.397,-54.959
0.73534,-0.15275,-0.66026,35.572,12.415,-53.84
0.76794,-0.068747,-0.63682,34.99,12.513,-54.538
-0.92469,-0.063157,0.37544,30.436,12.624,-53.969
-0.92873,-0.10208,0.35644,29.943,12.653,-55.072
0.53166,-0.46725,0.70641,48.943,12.33,-54.63
0.64083,-0.37079,0.6722,49.562,12.199,-55.159
-0.86946,-0.48277,0.10475,41.438,12.29,-56.092
0.77518,0.0333,-0.63086,34.418,12.545,-55.26
-0.95502,-0.19805,0.2207,29.898,12.063,-55.552
-0.92138,-0.24205,0.30408,29.584,12.667,-56.184
0.8085,-0.20366,0.55214,50.058,12.294,-55.702
0.92991,0.095408,0.35521,50.408,12.15,-56.337
-0.88412,-0.36761,0.28845,41.332,11.975,-57.172
0.82813,0.28021,-0.48547,34.206,11.758,-55.783
0.85859,0.14019,-0.49312,33.887,12.48,-55.985
0.89299,0.29983,-0.33567,33.5,12.359,-57.026
-0.88254,-0.4107,0.22902,29.225,12.645,-57.242
0.93463,0.3546,0.026795,50.536,12.182,-56.882
0.60272,0.6248,-0.49634,50.248,12.304,-57.49
-0.89481,-0.28368,0.34472,41.079,11.572,-58.125
0.87471,0.4395,-0.20427,33.538,11.854,-57.693
-0.83464,-0.53714,0.12185,28.916,12.888,-58.326
0.3529,0.65336,-0.66976,50.258,11.842,-58.093
0.13298,0.62591,-0.76847,49.498,12.299,-57.863
-0.10093,0.44658,-0.88903,49.229,11.891,-58.211
-0.1647,0.39047,-0.90576,48.367,11.974,-57.97
-0.25408,0.34437,-0.9038,47.928,11.936,-57.826
-0.14242,0.49921,-0.8547,48.516,12.357,-57.757
-0.1298,0.40675,-0.90427,47.513,12.608,-57.393
-0.17915,0.51563,-0.83787,48.983,12.06,-58.069
-0.092771,0.3252,-0.94108,46.968,11.873,-57.629
0.042323,0.33076,-0.94276,46.433,12.688,-57.315
0.099617,0.3241,-0.94076,45.949,11.827,-57.649
0.26757,0.27505,-0.92345,45.389,12.609,-57.457
0.3892,0.34837,-0.85274,45.104,11.792,-57.816
0.5909,0.26962,-0.76036,44.544,12.439,-57.938
0.80627,0.22868,-0.54557,43.911,12.321,-58.654
-0.90579,-0.24211,0.34775,40.93,11.316,-58.681
0.86674,0.47813,-0.14199,33.621,11.569,-58.104
0.86609,0.43811,-0.24071,33.218,12.308,-58.033
0.8535,0.49819,-0.15277,32.957,12.316,-59.178
-0.77855,-0.62688,0.029639,28.783,12.946,-59.267
0.81569,0.29012,-0.50047,43.847,11.549,-59.173
0.91594,0.13965,-0.37624,43.516,12.263,-59.514
0.94378,0.077861,-0.32126,43.157,12.148,-60.47
-0.92785,-0.23454,0.28999,40.834,11.084,-59.102
-0.92051,-0.28498,0.26728,40.694,11.883,-58.984
-0.92812,-0.34952,0.12818,40.304,12.157,-60.24
0.84317,0.4859,-0.23016,33.117,11.982,-59.921
-0.76019,-0.63955,-0.1144,29.305,12.34,-59.664
-0.71852,-0.67127,-0.18201,28.914,12.813,-60.109
0.96267,0.064258,-0.26295,42.838,12.033,-61.574
-0.94048,-0.33946,0.016304,40.297,11.924,-61.605
0.80755,0.34729,-0.47672,33.079,11.697,-60.305
0.81239,0.48847,-0.31845,32.676,12.426,-60.195
0.70762,0.31125,-0.63435,32.34,12.357,-61.054
-0.64451,-0.60126,-0.47232,29.899,12.045,-60.789
-0.71527,-0.63706,-0.2873,29.459,12.377,-60.357
-0.63567,-0.56887,-0.52184,29.602,12.587,-61
0.9507,0.1102,-0.28987,42.794,11.44,-62.146
0.94489,0.05679,-0.32243,42.638,12.005,-62.466
-0.95077,-0.27856,-0.1358,40.358,11.863,-62.588
0.42685,0.21068,-0.87944,31.749,12.515,-61.378
-0.52659,-0.54255,-0.65448,29.931,12.422,-61.209
-0.39497,-0.50574,-0.76696,29.85,12.988,-61.522
0.84996,0.056533,-0.52381,42.364,12.267,-63.068
-0.88667,-0.12515,-0.44515,40.512,11.899,-63.236
0.27465,-0.097551,-0.95658,31.011,12.951,-61.652
-0.078054,-0.39684,-0.91456,30.407,12.95,-61.652
0.58086,0.066487,-0.81128,41.967,12.14,-63.544
-0.63509,-0.041822,-0.7713,40.769,12.151,-63.616
0.10858,0.052304,-0.99271,41.344,12.127,-63.786
0.47992,-0.026127,0.87692,58.082,12.603,-12.834
0.38221,-0.045102,0.92297,59.4,13.444,-13.481
0.391,-0.29453,0.87199,60.153,13.335,-13.863
0.50395,-0.5674,0.65122,60.674,12.972,-14.295
0.48742,-0.72556,0.48578,61.09,12.839,-14.825
0.46053,-0.38607,0.79929,60.786,13.322,-14.145
0.55883,-0.49317,0.6667,61.304,13.277,-14.522
0.59388,-0.66508,0.45274,61.64,12.979,-15.131
0.54394,-0.77309,0.32628,61.872,12.903,-15.762
0.68276,-0.4505,0.57523,61.769,13.316,-14.975
0.72434,-0.5036,0.47087,62.168,13.312,-15.498
0.67138,-0.68447,0.28416,62.322,13.019,-16.104
0.66128,-0.74507,0.086993,62.309,12.974,-16.576
0.48336,-0.87107,0.087124,61.686,12.506,-16.931
0.83674,-0.41801,0.35374,62.517,13.394,-16.042
0.8689,-0.49161,0.05775,62.742,13.438,-17.045
0.67147,-0.74002,-0.038593,62.286,12.919,-17.614
0.51304,-0.85691,-0.049884,61.584,12.478,-18.15
0.8678,-0.48961,-0.08485,62.726,13.51,-18.116
-0.67049,0.66008,-0.33874,52.957,12.862,-17.758
-0.73989,0.60766,-0.28863,53.115,12.798,-18.201
-0.72973,0.64575,-0.22472,53.359,13.287,-17.732
-0.88903,0.45723,-0.023714,53.66,13.366,-18.793
0.67924,-0.72135,-0.13521,62.185,12.984,-18.775
0.58817,-0.80314,-0.094977,61.44,12.512,-19.361
0.8501,-0.50497,-0.14943,62.633,13.624,-19.236
-0.86887,0.49387,-0.033941,53.351,12.728,-19.112
-0.89772,0.31952,0.30332,53.551,13.47,-19.733
0.70605,-0.68984,-0.16006,61.993,13.133,-19.987
0.66425,-0.74476,-0.064083,61.234,12.491,-20.582
0.85623,-0.49418,-0.15053,62.525,13.824,-20.341
-0.87538,0.36485,0.31718,53.234,12.836,-19.906
-0.82092,0.2487,0.51404,53.145,13.479,-20.5
0.76453,-0.6419,-0.058843,61.82,13.251,-21.475
0.94192,-0.31624,-0.11302,62.644,14.268,-21.224
-0.76121,0.20756,0.61439,52.617,13.449,-21.222
-0.75852,0.20704,0.61789,51.999,13.433,-21.846
0.85482,-0.51025,0.094471,61.787,13.208,-22.835
0.91236,-0.37791,-0.15744,62.412,14.01,-22.314
-0.8349,0.24229,0.4942,51.538,13.409,-22.52
-0.86926,0.32558,0.372,51.107,13.376,-23.348
0.95998,-0.21841,-0.17532,62.083,13.865,-23.339
-0.8711,0.33445,0.35962,50.767,12.872,-23.698
-0.87829,0.39127,0.2748,50.82,13.378,-24.148
0.98841,0.045491,-0.14486,61.878,13.651,-24.279
-0.32312,0.61805,-0.71667,56.898,12.608,-23.324
0.018207,0.55948,-0.82864,56.631,13.105,-22.885
-0.44611,0.6566,-0.60817,57.481,13.081,-23.264
-0.62166,0.60941,-0.49209,57.988,12.886,-24.021
0.60018,0.23097,-0.76579,55.736,13.466,-23.068
0.77759,-0.080567,-0.62358,54.999,13.306,-23.855
-0.88439,0.41735,0.209,50.428,12.899,-24.898
-0.89425,0.39933,0.20215,50.742,13.627,-24.868
0.86603,0.39386,-0.30801,61.747,13.553,-25.264
-0.69473,0.59649,-0.40193,58.664,13.208,-24.666
-0.69307,0.59759,-0.40317,59.147,13.281,-25.424
0.85274,-0.30741,-0.42229,54.466,13.208,-24.66
0.88977,-0.41182,-0.19673,53.787,12.62,-26.005
0.87699,-0.43324,-0.20783,54.16,13.265,-25.641
-0.88265,0.44023,0.1647,50.359,12.953,-25.433
-0.90598,0.40071,0.13649,50.552,13.499,-25.588
0.78073,0.49999,-0.37479,61.76,13.002,-25.991
-0.65245,0.57554,-0.49302,59.323,13.043,-26.059
-0.54703,0.68328,-0.48362,59.644,13.616,-25.701
-0.35888,0.69154,-0.62689,59.922,13.301,-26.348
0.8662,-0.47806,-0.14548,53.757,12.719,-26.526
0.87216,-0.47758,-0.10614,54.013,13.235,-26.712
-0.88285,0.44021,0.16367,50.328,12.991,-25.692
-0.87758,0.46187,0.12859,50.288,13.086,-26.185
0.22523,0.69653,-0.68126,60.981,12.763,-26.965
0.49768,0.62795,-0.59832,61.31,13.442,-26.06
-0.16786,0.69612,-0.69802,60.25,12.83,-26.94
0.030521,0.72123,-0.69202,60.605,13.402,-26.361
0.86675,-0.4781,-0.14198,53.74,12.767,-26.78
0.84713,-0.51838,-0.11684,53.711,12.85,-27.268
-0.85666,0.48598,0.17307,50.287,13.301,-27.175
0.82447,-0.55581,-0.10645,53.753,13.087,-28.225
-0.7942,0.47666,0.37688,50.009,13.472,-28.274
0.81473,-0.55737,-0.15985,53.636,13.081,-29.043
-0.64994,0.43405,0.62384,49.048,12.921,-29.264
-0.69291,0.39071,0.60599,49.498,13.487,-29.161
0.7945,-0.54625,-0.26528,53.694,13.401,-29.671
0.7686,-0.51365,-0.38135,53.688,13.632,-30.064
0.83982,-0.52065,-0.15367,54.09,13.724,-29.05
0.78612,-0.50451,-0.35703,54.032,13.994,-29.927
-0.56084,0.29017,0.77541,48.834,13.51,-29.732
-0.53231,0.28613,0.79673,48.2,13.079,-30.005
-0.46764,0.18583,0.86416,47.582,13.445,-30.457
0.75911,-0.46841,-0.45204,53.683,13.843,-30.309
0.77344,-0.41046,-0.48303,53.479,13.987,-30.801
-0.45796,0.16296,0.87391,46.737,13.373,-30.892
-0.43517,0.17028,0.8841,45.991,13.358,-31.266
-0.42719,0.27352,0.8618,44.892,12.895,-31.697
-0.46875,0.20784,0.85853,45.316,13.451,-31.626
0.72186,0.3923,0.5701,39.024,12.94,-30.91
0.68696,-0.34806,-0.63792,52.696,13.378,-31.525
0.73289,-0.33591,-0.59164,53.038,13.903,-31.389
-0.47157,0.26809,0.84009,44.642,13.369,-31.975
-0.40506,0.34573,0.8464,44.05,12.998,-32.181
-0.29611,0.46637,0.83356,43.13,13.05,-32.594
-0.11046,0.56039,0.82083,42.521,12.874,-32.621
-0.41861,0.34317,0.84083,43.709,13.419,-32.498
0.15628,0.59435,0.78888,41.58,12.816,-32.541
0.38337,0.54216,0.74772,40.685,12.883,-32.274
0.50926,0.50776,0.69487,40.142,12.914,-31.931
0.71429,0.41013,0.56708,39.273,13.725,-31.759
0.52988,0.51561,0.67333,39.981,13.54,-32.348
0.62288,-0.28802,-0.72737,52.604,13.826,-31.826
0.51206,-0.22078,-0.83009,51.985,13.709,-32.25
0.40361,-0.23309,-0.88474,50.978,13.229,-32.664
0.42911,-0.13642,-0.89289,51.312,13.738,-32.606
-0.34485,0.42858,0.8351,43.01,13.56,-32.911
-0.064174,0.57602,0.81491,42.116,13.352,-33.052
0.27944,0.58736,0.75955,41.094,13.485,-32.939
